date	region_code	confirmed_addition
2020-07-19	Västra_Götaland	35
2020-07-18	Västra_Götaland	69
2020-07-17	Västra_Götaland	56
2020-07-16	Västra_Götaland	35
2020-07-15	Västra_Götaland	58
2020-07-14	Västra_Götaland	44
2020-07-13	Västra_Götaland	23
2020-07-12	Västra_Götaland	20
2020-07-11	Västra_Götaland	63
2020-07-10	Västra_Götaland	49
2020-07-09	Västra_Götaland	63
2020-07-08	Västra_Götaland	115
2020-07-07	Västra_Götaland	37
2020-07-06	Västra_Götaland	17
2020-07-05	Västra_Götaland	69
2020-07-04	Västra_Götaland	105
2020-07-03	Västra_Götaland	135
2020-07-02	Västra_Götaland	163
2020-07-01	Västra_Götaland	105
2020-06-30	Västra_Götaland	200
2020-06-29	Västra_Götaland	137
2020-06-28	Västra_Götaland	151
2020-06-27	Västra_Götaland	176
2020-06-26	Västra_Götaland	284
2020-06-25	Västra_Götaland	354
2020-06-24	Västra_Götaland	447
2020-06-23	Västra_Götaland	261
2020-06-22	Västra_Götaland	262
2020-06-21	Västra_Götaland	139
2020-06-20	Västra_Götaland	323
2020-06-19	Västra_Götaland	245
2020-06-18	Västra_Götaland	283
2020-06-17	Västra_Götaland	310
2020-06-16	Västra_Götaland	306
2020-06-15	Västra_Götaland	222
2020-06-14	Västra_Götaland	161
2020-06-13	Västra_Götaland	385
2020-06-12	Västra_Götaland	496
2020-06-11	Västra_Götaland	491
2020-06-10	Västra_Götaland	539
2020-06-09	Västra_Götaland	248
2020-06-08	Västra_Götaland	123
2020-06-07	Västra_Götaland	230
2020-06-06	Västra_Götaland	268
2020-06-05	Västra_Götaland	478
2020-06-04	Västra_Götaland	400
2020-06-03	Västra_Götaland	409
2020-06-02	Västra_Götaland	264
2020-06-01	Västra_Götaland	91
2020-05-31	Västra_Götaland	99
2020-05-30	Västra_Götaland	117
2020-05-29	Västra_Götaland	223
2020-05-28	Västra_Götaland	102
2020-05-27	Västra_Götaland	106
2020-05-26	Västra_Götaland	119
2020-05-25	Västra_Götaland	107
2020-05-24	Västra_Götaland	27
2020-05-23	Västra_Götaland	84
2020-05-22	Västra_Götaland	146
2020-05-21	Västra_Götaland	168
2020-05-20	Västra_Götaland	162
2020-05-19	Västra_Götaland	105
2020-05-18	Västra_Götaland	40
2020-05-17	Västra_Götaland	89
2020-05-16	Västra_Götaland	97
2020-05-15	Västra_Götaland	154
2020-05-14	Västra_Götaland	151
2020-05-13	Västra_Götaland	133
2020-05-12	Västra_Götaland	150
2020-05-11	Västra_Götaland	54
2020-05-10	Västra_Götaland	86
2020-05-09	Västra_Götaland	109
2020-05-08	Västra_Götaland	130
2020-05-07	Västra_Götaland	164
2020-05-06	Västra_Götaland	177
2020-05-05	Västra_Götaland	110
2020-05-04	Västra_Götaland	75
2020-05-03	Västra_Götaland	42
2020-05-02	Västra_Götaland	33
2020-05-01	Västra_Götaland	123
2020-04-30	Västra_Götaland	94
2020-04-29	Västra_Götaland	149
2020-04-28	Västra_Götaland	83
2020-04-27	Västra_Götaland	99
2020-04-26	Västra_Götaland	46
2020-04-25	Västra_Götaland	94
2020-04-24	Västra_Götaland	147
2020-04-23	Västra_Götaland	72
2020-04-22	Västra_Götaland	79
2020-04-21	Västra_Götaland	123
2020-04-20	Västra_Götaland	50
2020-04-19	Västra_Götaland	31
2020-04-18	Västra_Götaland	48
2020-04-17	Västra_Götaland	77
2020-04-16	Västra_Götaland	84
2020-04-15	Västra_Götaland	70
2020-04-14	Västra_Götaland	63
2020-04-13	Västra_Götaland	48
2020-04-12	Västra_Götaland	42
2020-04-11	Västra_Götaland	32
2020-04-10	Västra_Götaland	69
2020-04-09	Västra_Götaland	116
2020-04-08	Västra_Götaland	68
2020-04-07	Västra_Götaland	64
2020-04-06	Västra_Götaland	53
2020-04-05	Västra_Götaland	30
2020-04-04	Västra_Götaland	30
2020-04-03	Västra_Götaland	48
2020-04-02	Västra_Götaland	47
2020-04-01	Västra_Götaland	29
2020-03-31	Västra_Götaland	29
2020-03-30	Västra_Götaland	27
2020-03-29	Västra_Götaland	15
2020-03-28	Västra_Götaland	25
2020-03-27	Västra_Götaland	18
2020-03-26	Västra_Götaland	20
2020-03-25	Västra_Götaland	19
2020-03-24	Västra_Götaland	10
2020-03-23	Västra_Götaland	9
2020-03-22	Västra_Götaland	4
2020-03-21	Västra_Götaland	8
2020-03-20	Västra_Götaland	23
2020-03-19	Västra_Götaland	14
2020-03-18	Västra_Götaland	10
2020-03-17	Västra_Götaland	13
2020-03-16	Västra_Götaland	6
2020-03-15	Västra_Götaland	18
2020-03-14	Västra_Götaland	5
2020-03-13	Västra_Götaland	19
2020-03-12	Västra_Götaland	19
2020-03-11	Västra_Götaland	57
2020-03-10	Västra_Götaland	13
2020-03-09	Västra_Götaland	15
2020-03-08	Västra_Götaland	11
2020-03-07	Västra_Götaland	5
2020-03-06	Västra_Götaland	1
2020-03-05	Västra_Götaland	1
2020-03-04	Västra_Götaland	1
2020-03-03	Västra_Götaland	2
2020-03-02	Västra_Götaland	3
2020-03-01	Västra_Götaland	0
2020-02-29	Västra_Götaland	2
2020-02-28	Västra_Götaland	3
2020-02-27	Västra_Götaland	0
2020-02-26	Västra_Götaland	1
2020-02-25	Västra_Götaland	0
2020-02-24	Västra_Götaland	0
2020-02-23	Västra_Götaland	0
2020-02-22	Västra_Götaland	0
2020-02-21	Västra_Götaland	0
2020-02-20	Västra_Götaland	0
2020-02-19	Västra_Götaland	0
2020-02-18	Västra_Götaland	0
2020-02-17	Västra_Götaland	0
2020-02-16	Västra_Götaland	0
2020-02-15	Västra_Götaland	0
2020-02-14	Västra_Götaland	0
2020-02-13	Västra_Götaland	0
2020-02-12	Västra_Götaland	0
2020-02-11	Västra_Götaland	0
2020-02-10	Västra_Götaland	0
2020-02-09	Västra_Götaland	0
2020-02-08	Västra_Götaland	0
2020-02-07	Västra_Götaland	0
2020-02-06	Västra_Götaland	0
2020-02-05	Västra_Götaland	0
2020-02-04	Västra_Götaland	0
2021-02-18	Örebro	51
2021-02-17	Örebro	79
2021-02-16	Örebro	74
2021-02-15	Örebro	59
2021-02-14	Örebro	62
2021-02-13	Örebro	73
2021-02-12	Örebro	54
2021-02-11	Örebro	57
2021-02-10	Örebro	58
2021-02-09	Örebro	52
2021-02-08	Örebro	31
2021-02-07	Örebro	28
2021-02-06	Örebro	66
2021-02-05	Örebro	70
2021-02-04	Örebro	51
2021-02-03	Örebro	86
2021-02-02	Örebro	45
2021-02-01	Örebro	32
2021-01-31	Örebro	43
2021-01-30	Örebro	60
2021-01-29	Örebro	100
2021-01-28	Örebro	45
2021-01-27	Örebro	57
2021-01-26	Örebro	68
2021-01-25	Örebro	51
2021-01-24	Örebro	29
2021-01-23	Örebro	101
2021-01-22	Örebro	100
2021-01-21	Örebro	77
2021-01-20	Örebro	125
2021-01-19	Örebro	90
2021-01-18	Örebro	60
2021-01-17	Örebro	46
2021-01-16	Örebro	81
2021-01-15	Örebro	83
2021-01-14	Örebro	69
2021-01-13	Örebro	144
2021-01-12	Örebro	72
2021-01-11	Örebro	119
2021-01-10	Örebro	31
2021-01-09	Örebro	166
2021-01-08	Örebro	91
2021-01-07	Örebro	176
2021-01-06	Örebro	109
2021-01-05	Örebro	116
2021-01-04	Örebro	152
2021-01-03	Örebro	84
2021-01-02	Örebro	92
2021-01-01	Örebro	70
2020-12-31	Örebro	194
2020-12-30	Örebro	192
2020-12-29	Örebro	111
2020-12-28	Örebro	124
2020-12-27	Örebro	112
2020-12-26	Örebro	59
2020-12-25	Örebro	131
2020-12-24	Örebro	118
2020-12-23	Örebro	162
2020-12-22	Örebro	122
2020-12-21	Örebro	107
2020-12-20	Örebro	125
2020-12-19	Örebro	181
2020-12-18	Örebro	52
2020-12-17	Örebro	98
2020-12-16	Örebro	122
2020-12-15	Örebro	130
2020-12-14	Örebro	110
2020-12-13	Örebro	42
2020-12-12	Örebro	137
2020-12-11	Örebro	184
2020-12-10	Örebro	74
2020-12-09	Örebro	129
2020-12-08	Örebro	101
2020-12-07	Örebro	121
2020-12-06	Örebro	32
2020-12-05	Örebro	137
2020-12-04	Örebro	155
2020-12-03	Örebro	92
2020-12-02	Örebro	102
2020-12-01	Örebro	163
2020-11-30	Örebro	60
2020-11-29	Örebro	59
2020-11-28	Örebro	115
2020-11-27	Örebro	137
2020-11-26	Örebro	120
2020-11-25	Örebro	122
2020-11-24	Örebro	232
2020-11-23	Örebro	102
2020-11-22	Örebro	208
2020-11-21	Örebro	107
2020-11-20	Örebro	185
2020-11-19	Örebro	232
2020-11-18	Örebro	113
2020-11-17	Örebro	254
2020-11-16	Örebro	120
2020-11-15	Örebro	28
2020-11-14	Örebro	181
2020-11-13	Örebro	222
2020-11-12	Örebro	247
2020-11-11	Örebro	264
2020-11-10	Örebro	195
2020-11-09	Örebro	84
2020-11-08	Örebro	147
2020-11-07	Örebro	185
2020-11-06	Örebro	212
2020-11-05	Örebro	246
2020-11-04	Örebro	152
2020-11-03	Örebro	122
2020-11-02	Örebro	161
2020-11-01	Örebro	153
2020-10-31	Örebro	122
2020-10-30	Örebro	221
2020-10-29	Örebro	131
2020-10-28	Örebro	125
2020-10-27	Örebro	116
2020-10-26	Örebro	132
2020-10-25	Örebro	84
2020-10-24	Örebro	130
2020-10-23	Örebro	93
2020-10-22	Örebro	100
2020-10-21	Örebro	71
2020-10-20	Örebro	86
2020-10-19	Örebro	44
2020-10-18	Örebro	34
2020-10-17	Örebro	64
2020-10-16	Örebro	55
2020-10-15	Örebro	41
2020-10-14	Örebro	53
2020-10-13	Örebro	45
2020-10-12	Örebro	39
2020-10-11	Örebro	36
2020-10-10	Örebro	38
2020-10-09	Örebro	33
2020-10-08	Örebro	61
2020-10-07	Örebro	28
2020-10-06	Örebro	37
2020-10-05	Örebro	25
2020-10-04	Örebro	23
2020-10-03	Örebro	28
2020-10-02	Örebro	35
2020-10-01	Örebro	19
2020-09-30	Örebro	26
2020-09-29	Örebro	18
2020-09-28	Örebro	9
2020-09-27	Örebro	10
2020-09-26	Örebro	8
2020-09-25	Örebro	10
2020-09-24	Örebro	6
2020-09-23	Örebro	7
2020-09-22	Örebro	9
2020-09-21	Örebro	9
2020-09-20	Örebro	11
2020-09-19	Örebro	9
2020-09-18	Örebro	19
2020-09-17	Örebro	9
2020-09-16	Örebro	19
2020-09-15	Örebro	16
2020-09-14	Örebro	2
2020-09-13	Örebro	9
2020-09-12	Örebro	15
2020-09-11	Örebro	8
2020-09-10	Örebro	9
2020-09-09	Örebro	15
2020-09-08	Örebro	10
2020-09-07	Örebro	9
2020-09-06	Örebro	3
2020-09-05	Örebro	9
2020-09-04	Örebro	14
2020-09-03	Örebro	16
2020-09-02	Örebro	14
2020-09-01	Örebro	30
2020-08-31	Örebro	0
2020-08-30	Örebro	0
2020-08-29	Örebro	0
2020-08-28	Örebro	0
2020-08-27	Örebro	3
2020-08-26	Örebro	2
2020-08-25	Örebro	5
2020-08-24	Örebro	3
2020-08-23	Örebro	0
2020-08-22	Örebro	0
2020-08-21	Örebro	3
2020-08-20	Örebro	4
2020-08-19	Örebro	12
2020-08-18	Örebro	5
2020-08-17	Örebro	8
2020-08-16	Örebro	1
2020-08-15	Örebro	4
2020-08-14	Örebro	8
2020-08-13	Örebro	5
2020-08-12	Örebro	10
2020-08-11	Örebro	14
2020-08-10	Örebro	3
2020-08-09	Örebro	0
2020-08-08	Örebro	8
2020-08-07	Örebro	7
2020-08-06	Örebro	15
2020-08-05	Örebro	7
2020-08-04	Örebro	8
2020-08-03	Örebro	6
2020-08-02	Örebro	0
2020-08-01	Örebro	3
2020-07-31	Örebro	17
2020-07-30	Örebro	7
2020-07-29	Örebro	0
2020-07-28	Örebro	10
2020-07-27	Örebro	3
2020-07-26	Örebro	0
2020-07-25	Örebro	4
2020-07-24	Örebro	4
2020-07-23	Örebro	7
2020-07-22	Örebro	3
2020-07-21	Örebro	2
2020-07-20	Örebro	2
2020-07-19	Örebro	0
2020-07-18	Örebro	3
2020-07-17	Örebro	2
2020-07-16	Örebro	5
2020-07-15	Örebro	9
2020-07-14	Örebro	2
2020-07-13	Örebro	7
2020-07-12	Örebro	2
2020-07-11	Örebro	3
2020-07-10	Örebro	11
2020-07-09	Örebro	6
2020-07-08	Örebro	11
2020-07-07	Örebro	7
2020-07-06	Örebro	7
2020-07-05	Örebro	0
2020-07-04	Örebro	16
2020-07-03	Örebro	6
2020-07-02	Örebro	19
2020-07-01	Örebro	8
2020-06-30	Örebro	14
2020-06-29	Örebro	3
2020-06-28	Örebro	4
2020-06-27	Örebro	6
2020-06-26	Örebro	16
2020-06-25	Örebro	27
2020-06-24	Örebro	8
2020-06-23	Örebro	19
2020-06-22	Örebro	8
2020-06-21	Örebro	5
2020-06-20	Örebro	1
2020-06-19	Örebro	10
2020-06-18	Örebro	21
2020-06-17	Örebro	19
2020-06-16	Örebro	54
2020-06-15	Örebro	8
2020-06-14	Örebro	11
2020-06-13	Örebro	14
2020-06-12	Örebro	12
2020-06-11	Örebro	36
2020-06-10	Örebro	27
2020-06-09	Örebro	26
2020-06-08	Örebro	7
2020-06-07	Örebro	15
2020-06-06	Örebro	19
2020-06-05	Örebro	46
2020-06-04	Örebro	8
2020-06-03	Örebro	24
2020-06-02	Örebro	18
2020-06-01	Örebro	50
2020-05-31	Örebro	0
2020-05-30	Örebro	0
2020-05-29	Örebro	18
2020-05-28	Örebro	31
2020-05-27	Örebro	31
2020-05-26	Örebro	28
2020-05-25	Örebro	11
2020-05-24	Örebro	29
2020-05-23	Örebro	8
2020-05-22	Örebro	10
2020-05-21	Örebro	38
2020-05-20	Örebro	54
2020-05-19	Örebro	22
2020-05-18	Örebro	11
2020-05-17	Örebro	3
2020-05-16	Örebro	20
2020-05-15	Örebro	26
2020-05-14	Örebro	24
2020-05-13	Örebro	30
2020-05-12	Örebro	46
2020-05-11	Örebro	27
2020-05-10	Örebro	16
2020-05-09	Örebro	29
2020-05-08	Örebro	35
2020-05-07	Örebro	37
2020-05-06	Örebro	35
2020-05-05	Örebro	49
2020-05-04	Örebro	17
2020-05-03	Örebro	14
2020-05-02	Örebro	20
2020-05-01	Örebro	34
2020-04-30	Örebro	44
2020-04-29	Örebro	34
2020-04-28	Örebro	74
2020-04-27	Örebro	18
2020-04-26	Örebro	17
2020-04-25	Örebro	37
2020-04-24	Örebro	41
2020-04-23	Örebro	38
2020-04-22	Örebro	27
2020-04-21	Örebro	64
2020-04-20	Örebro	23
2020-04-19	Örebro	6
2020-04-18	Örebro	52
2020-04-17	Örebro	32
2020-04-16	Örebro	30
2020-04-15	Örebro	30
2020-04-14	Örebro	53
2020-04-13	Örebro	21
2020-04-12	Örebro	75
2020-04-11	Örebro	13
2020-04-10	Örebro	7
2020-04-09	Örebro	10
2020-04-08	Örebro	37
2020-04-07	Örebro	73
2020-04-06	Örebro	12
2020-04-05	Örebro	0
2020-04-04	Örebro	3
2020-04-03	Örebro	20
2020-04-02	Örebro	28
2020-04-01	Örebro	5
2020-03-31	Örebro	11
2020-03-30	Örebro	17
2020-03-29	Örebro	3
2020-03-28	Örebro	8
2020-03-27	Örebro	6
2020-03-26	Örebro	6
2020-03-25	Örebro	8
2020-03-24	Örebro	11
2020-03-23	Örebro	6
2020-03-22	Örebro	0
2020-03-21	Örebro	0
2020-03-20	Örebro	5
2020-03-19	Örebro	9
2020-03-18	Örebro	3
2020-03-17	Örebro	16
2020-03-16	Örebro	0
2020-03-15	Örebro	0
2020-03-14	Örebro	0
2020-03-13	Örebro	2
2020-03-12	Örebro	3
2020-03-11	Örebro	0
2020-03-10	Örebro	0
2020-03-09	Örebro	0
2020-03-08	Örebro	2
2020-03-07	Örebro	1
2020-03-06	Örebro	0
2020-03-05	Örebro	0
2020-03-04	Örebro	1
2020-03-03	Örebro	0
2020-03-02	Örebro	0
2020-03-01	Örebro	0
2020-02-29	Örebro	0
2020-02-28	Örebro	0
2020-02-27	Örebro	0
2020-02-26	Örebro	0
2020-02-25	Örebro	0
2020-02-24	Örebro	0
2020-02-23	Örebro	0
2020-02-22	Örebro	0
2020-02-21	Örebro	0
2020-02-20	Örebro	0
2020-02-19	Örebro	0
2020-02-18	Örebro	0
2020-02-17	Örebro	0
2020-02-16	Örebro	0
2020-02-15	Örebro	0
2020-02-14	Örebro	0
2020-02-13	Örebro	0
2020-02-12	Örebro	0
2020-02-11	Örebro	0
2020-02-10	Örebro	0
2020-02-09	Örebro	0
2020-02-08	Örebro	0
2020-02-07	Örebro	0
2020-02-06	Örebro	0
2020-02-05	Örebro	0
2020-02-04	Örebro	0
2021-02-18	Östergötland	149
2021-02-17	Östergötland	162
2021-02-16	Östergötland	147
2021-02-15	Östergötland	41
2021-02-14	Östergötland	74
2021-02-13	Östergötland	153
2021-02-12	Östergötland	112
2021-02-11	Östergötland	111
2021-02-10	Östergötland	123
2021-02-09	Östergötland	128
2021-02-08	Östergötland	86
2021-02-07	Östergötland	104
2021-02-06	Östergötland	119
2021-02-05	Östergötland	147
2021-02-04	Östergötland	124
2021-02-03	Östergötland	144
2021-02-02	Östergötland	133
2021-02-01	Östergötland	77
2021-01-31	Östergötland	92
2021-01-30	Östergötland	125
2021-01-29	Östergötland	193
2021-01-28	Östergötland	111
2021-01-27	Östergötland	148
2021-01-26	Östergötland	165
2021-01-25	Östergötland	182
2021-01-24	Östergötland	42
2021-01-23	Östergötland	56
2021-01-22	Östergötland	194
2021-01-21	Östergötland	149
2021-01-20	Östergötland	206
2021-01-19	Östergötland	183
2021-01-18	Östergötland	324
2021-01-17	Östergötland	51
2021-01-16	Östergötland	59
2021-01-15	Östergötland	220
2021-01-14	Östergötland	184
2021-01-13	Östergötland	316
2021-01-12	Östergötland	256
2021-01-11	Östergötland	427
2021-01-10	Östergötland	38
2021-01-09	Östergötland	96
2021-01-08	Östergötland	192
2021-01-07	Östergötland	203
2021-01-06	Östergötland	254
2021-01-05	Östergötland	267
2021-01-04	Östergötland	420
2021-01-03	Östergötland	67
2021-01-02	Östergötland	55
2021-01-01	Östergötland	138
2020-12-31	Östergötland	370
2020-12-30	Östergötland	211
2020-12-29	Östergötland	606
2020-12-28	Östergötland	261
2020-12-27	Östergötland	62
2020-12-26	Östergötland	47
2020-12-25	Östergötland	45
2020-12-24	Östergötland	127
2020-12-23	Östergötland	258
2020-12-22	Östergötland	130
2020-12-21	Östergötland	220
2020-12-20	Östergötland	103
2020-12-19	Östergötland	131
2020-12-18	Östergötland	170
2020-12-17	Östergötland	197
2020-12-16	Östergötland	250
2020-12-15	Östergötland	100
2020-12-14	Östergötland	125
2020-12-13	Östergötland	122
2020-12-12	Östergötland	111
2020-12-11	Östergötland	137
2020-12-10	Östergötland	169
2020-12-09	Östergötland	185
2020-12-08	Östergötland	148
2020-12-07	Östergötland	110
2020-12-06	Östergötland	82
2020-12-05	Östergötland	162
2020-12-04	Östergötland	130
2020-12-03	Östergötland	117
2020-12-02	Östergötland	116
2020-12-01	Östergötland	113
2020-11-30	Östergötland	66
2020-11-29	Östergötland	30
2020-11-28	Östergötland	106
2020-11-27	Östergötland	97
2020-11-26	Östergötland	112
2020-11-25	Östergötland	90
2020-11-24	Östergötland	102
2020-11-23	Östergötland	57
2020-11-22	Östergötland	53
2020-11-21	Östergötland	77
2020-11-20	Östergötland	95
2020-11-19	Östergötland	83
2020-11-18	Östergötland	100
2020-11-17	Östergötland	104
2020-11-16	Östergötland	62
2020-11-15	Östergötland	62
2020-11-14	Östergötland	115
2020-11-13	Östergötland	68
2020-11-12	Östergötland	76
2020-11-11	Östergötland	114
2020-11-10	Östergötland	172
2020-11-09	Östergötland	152
2020-11-08	Östergötland	162
2020-11-07	Östergötland	211
2020-11-06	Östergötland	146
2020-11-05	Östergötland	155
2020-11-04	Östergötland	202
2020-11-03	Östergötland	171
2020-11-02	Östergötland	77
2020-11-01	Östergötland	130
2020-10-31	Östergötland	155
2020-10-30	Östergötland	202
2020-10-29	Östergötland	152
2020-10-28	Östergötland	103
2020-10-27	Östergötland	184
2020-10-26	Östergötland	74
2020-10-25	Östergötland	36
2020-10-24	Östergötland	91
2020-10-23	Östergötland	88
2020-10-22	Östergötland	83
2020-10-21	Östergötland	105
2020-10-20	Östergötland	59
2020-10-19	Östergötland	50
2020-10-18	Östergötland	38
2020-10-17	Östergötland	52
2020-10-16	Östergötland	52
2020-10-15	Östergötland	49
2020-10-14	Östergötland	42
2020-10-13	Östergötland	85
2020-10-12	Östergötland	46
2020-10-11	Östergötland	9
2020-10-10	Östergötland	16
2020-10-09	Östergötland	34
2020-10-08	Östergötland	32
2020-10-07	Östergötland	9
2020-10-06	Östergötland	11
2020-10-05	Östergötland	19
2020-10-04	Östergötland	20
2020-10-03	Östergötland	20
2020-10-02	Östergötland	27
2020-10-01	Östergötland	12
2020-09-30	Östergötland	26
2020-09-29	Östergötland	27
2020-09-28	Östergötland	10
2020-09-27	Östergötland	9
2020-09-26	Östergötland	15
2020-09-25	Östergötland	23
2020-09-24	Östergötland	13
2020-09-23	Östergötland	8
2020-09-22	Östergötland	5
2020-09-21	Östergötland	8
2020-09-20	Östergötland	7
2020-09-19	Östergötland	5
2020-09-18	Östergötland	7
2020-09-17	Östergötland	12
2020-09-16	Östergötland	8
2020-09-15	Östergötland	13
2020-09-14	Östergötland	2
2020-09-13	Östergötland	5
2020-09-12	Östergötland	7
2020-09-11	Östergötland	11
2020-09-10	Östergötland	12
2020-09-09	Östergötland	13
2020-09-08	Östergötland	16
2020-09-07	Östergötland	7
2020-09-06	Östergötland	5
2020-09-05	Östergötland	11
2020-09-04	Östergötland	9
2020-09-03	Östergötland	11
2020-09-02	Östergötland	4
2020-09-01	Östergötland	3
2020-08-31	Östergötland	19
2020-08-30	Östergötland	0
2020-08-29	Östergötland	0
2020-08-28	Östergötland	4
2020-08-27	Östergötland	3
2020-08-26	Östergötland	8
2020-08-25	Östergötland	8
2020-08-24	Östergötland	5
2020-08-23	Östergötland	16
2020-08-22	Östergötland	8
2020-08-21	Östergötland	8
2020-08-20	Östergötland	11
2020-08-19	Östergötland	8
2020-08-18	Östergötland	8
2020-08-17	Östergötland	7
2020-08-16	Östergötland	10
2020-08-15	Östergötland	19
2020-08-14	Östergötland	18
2020-08-13	Östergötland	9
2020-08-12	Östergötland	6
2020-08-11	Östergötland	10
2020-08-10	Östergötland	9
2020-08-09	Östergötland	12
2020-08-08	Östergötland	11
2020-08-07	Östergötland	8
2020-08-06	Östergötland	11
2020-08-05	Östergötland	15
2020-08-04	Östergötland	6
2020-08-03	Östergötland	25
2020-08-02	Östergötland	6
2020-08-01	Östergötland	9
2020-07-31	Östergötland	4
2020-07-30	Östergötland	8
2020-07-29	Östergötland	8
2020-07-28	Östergötland	5
2020-07-27	Östergötland	3
2020-07-26	Östergötland	2
2020-07-25	Östergötland	6
